date,amount,transaction_type,revenue,expenses,flag,reason,severity,flagged,prev_amount,prev_date,time_diff
2025-02-07,3825.97,Cash Withdrawal,3825.97,0.0,0,Legitimate Transaction,Low,0,1883.86,2025-02-02,120.0
2025-02-09,2144.47,Online Purchase,2144.47,0.0,0,Legitimate Transaction,Low,1,3825.97,2025-02-07,48.0
2025-01-06,3193.13,POS Purchase,0.0,3193.13,0,Legitimate Transaction,Low,0,2144.47,2025-02-09,-816.0
2025-03-17,726.78,Bill Payment,0.0,726.78,1,Multiple Transactions,Low,0,3193.13,2025-01-06,1680.0
2025-01-11,4901.67,POS Purchase,4901.67,0.0,0,Legitimate Transaction,Low,1,726.78,2025-03-17,-1560.0
2025-03-27,3873.12,Transfer,3873.12,0.0,0,Legitimate Transaction,Low,0,4901.67,2025-01-11,1800.0
2025-01-14,2039.34,POS Purchase,2039.34,0.0,0,Legitimate Transaction,Low,0,3873.12,2025-03-27,-1728.0
2025-01-13,4465.78,Cash Withdrawal,0.0,4465.78,0,Legitimate Transaction,Low,0,2039.34,2025-01-14,-24.0
2025-01-27,496.17,Online Purchase,496.17,0.0,0,Legitimate Transaction,Low,0,4465.78,2025-01-13,336.0
2025-03-19,3533.62,Transfer,0.0,3533.62,0,Legitimate Transaction,Low,0,496.17,2025-01-27,1224.0
2025-01-31,3267.45,Online Purchase,3267.45,0.0,0,Legitimate Transaction,Low,0,3533.62,2025-03-19,-1128.0
2025-01-06,2292.43,POS Purchase,0.0,2292.43,0,Legitimate Transaction,Low,0,3267.45,2025-01-31,-600.0
2025-01-30,4736.94,Bill Payment,4736.94,0.0,0,Legitimate Transaction,Low,0,2292.43,2025-01-06,576.0
2025-03-22,3475.66,Online Purchase,3475.66,0.0,0,Legitimate Transaction,Low,1,4736.94,2025-01-30,1224.0
2025-03-14,2559.15,Online Purchase,2559.15,0.0,0,Legitimate Transaction,Low,0,3475.66,2025-03-22,-192.0
2025-02-18,3560.65,POS Purchase,3560.65,0.0,0,Legitimate Transaction,Low,0,2559.15,2025-03-14,-576.0
2025-02-19,1282.28,Transfer,1282.28,0.0,0,Legitimate Transaction,Low,0,3560.65,2025-02-18,24.0
2025-02-06,156.02,Bill Payment,156.02,0.0,0,Legitimate Transaction,Low,0,1282.28,2025-02-19,-312.0
2025-02-02,3999.21,POS Purchase,0.0,3999.21,0,Legitimate Transaction,Low,1,156.02,2025-02-06,-96.0
2025-03-14,2893.23,Cash Withdrawal,2893.23,0.0,0,Legitimate Transaction,Low,0,3999.21,2025-02-02,960.0
2025-01-14,3577.5,POS Purchase,3577.5,0.0,0,Legitimate Transaction,Low,0,2893.23,2025-03-14,-1416.0
2025-02-14,1816.24,Bill Payment,0.0,1816.24,0,Legitimate Transaction,Low,0,3577.5,2025-01-14,744.0
2025-02-20,364.7,POS Purchase,364.7,0.0,0,Legitimate Transaction,Low,0,1816.24,2025-02-14,144.0
2025-01-13,3906.47,Online Purchase,0.0,3906.47,0,Legitimate Transaction,Low,0,364.7,2025-02-20,-912.0
2025-01-13,1712.47,Online Purchase,1712.47,0.0,0,Legitimate Transaction,Low,0,3906.47,2025-01-13,0.0
2025-02-19,4319.56,Bill Payment,4319.56,0.0,0,Legitimate Transaction,Low,0,1712.47,2025-01-13,888.0
2025-03-09,1304.17,POS Purchase,1304.17,0.0,0,Legitimate Transaction,Low,1,4319.56,2025-02-19,432.0
2025-01-04,325.37,Online Purchase,325.37,0.0,0,Legitimate Transaction,Low,1,1304.17,2025-03-09,-1536.0
2025-02-02,1145.48,Bill Payment,1145.48,0.0,0,Legitimate Transaction,Low,1,325.37,2025-01-04,696.0
2025-01-29,2792.53,Transfer,0.0,2792.53,0,Legitimate Transaction,Low,0,1145.48,2025-02-02,-96.0
2025-01-29,3907.29,Online Purchase,3907.29,0.0,0,Legitimate Transaction,Low,0,2792.53,2025-01-29,0.0
2025-03-30,3302.17,Transfer,0.0,3302.17,0,Legitimate Transaction,Low,1,3907.29,2025-01-29,1440.0
2025-03-04,1909.93,Transfer,0.0,1909.93,0,Legitimate Transaction,Low,0,3302.17,2025-03-30,-624.0
2025-03-09,576.86,Bill Payment,576.86,0.0,0,Legitimate Transaction,Low,1,1909.93,2025-03-04,120.0
2025-01-15,4525.17,Bill Payment,0.0,4525.17,1,Unusual Spending,High,0,576.86,2025-03-09,-1272.0
2025-02-18,326.39,Transfer,0.0,326.39,0,Legitimate Transaction,Low,0,4525.17,2025-01-15,816.0
2025-02-27,2776.69,Bill Payment,2776.69,0.0,0,Legitimate Transaction,Low,0,326.39,2025-02-18,216.0
2025-03-13,1809.41,Transfer,1809.41,0.0,0,Legitimate Transaction,Low,0,2776.69,2025-02-27,336.0
2025-01-29,648.34,POS Purchase,0.0,648.34,0,Legitimate Transaction,Low,0,1809.41,2025-03-13,-1032.0
2025-01-04,86.52,Cash Withdrawal,86.52,0.0,0,Legitimate Transaction,Low,1,648.34,2025-01-29,-600.0
2025-02-06,305.84,POS Purchase,305.84,0.0,0,Legitimate Transaction,Low,0,86.52,2025-01-04,792.0
2025-03-24,2414.26,Bill Payment,0.0,2414.26,0,Legitimate Transaction,Low,0,305.84,2025-02-06,1104.0
2025-01-05,3662.1,Cash Withdrawal,0.0,3662.1,0,Legitimate Transaction,Low,1,2414.26,2025-03-24,-1872.0
2025-03-01,1230.86,Transfer,0.0,1230.86,0,Legitimate Transaction,Low,1,3662.1,2025-01-05,1320.0
2025-02-02,3662.34,Transfer,3662.34,0.0,0,Legitimate Transaction,Low,1,1230.86,2025-03-01,-648.0
2025-01-17,311.06,Bill Payment,0.0,311.06,0,Legitimate Transaction,Low,0,3662.34,2025-02-02,-384.0
2025-01-12,485.35,Online Purchase,485.35,0.0,0,Legitimate Transaction,Low,1,311.06,2025-01-17,-120.0
2025-03-03,1279.79,Cash Withdrawal,0.0,1279.79,0,Legitimate Transaction,Low,0,485.35,2025-01-12,1200.0
2025-03-07,1829.05,POS Purchase,0.0,1829.05,0,Legitimate Transaction,Low,0,1279.79,2025-03-03,96.0
2025-03-16,1670.79,POS Purchase,1670.79,0.0,0,Legitimate Transaction,Low,1,1829.05,2025-03-07,216.0
2025-01-23,3223.96,Bill Payment,3223.96,0.0,0,Legitimate Transaction,Low,0,1670.79,2025-03-16,-1248.0
2025-02-18,513.15,Bill Payment,0.0,513.15,0,Legitimate Transaction,Low,0,3223.96,2025-01-23,624.0
2025-03-13,3501.95,Online Purchase,0.0,3501.95,0,Legitimate Transaction,Low,0,513.15,2025-02-18,552.0
2025-01-23,4957.12,Online Purchase,0.0,4957.12,0,Legitimate Transaction,Low,0,3501.95,2025-03-13,-1176.0
2025-03-28,3394.81,Transfer,0.0,3394.81,0,Legitimate Transaction,Low,0,4957.12,2025-01-23,1536.0
2025-03-19,4993.63,Bill Payment,4993.63,0.0,0,Legitimate Transaction,Low,0,3394.81,2025-03-28,-216.0
2025-03-13,3759.8,Online Purchase,0.0,3759.8,0,Legitimate Transaction,Low,0,4993.63,2025-03-19,-144.0
2025-03-11,4164.65,Transfer,0.0,4164.65,0,Legitimate Transaction,Low,0,3759.8,2025-03-13,-48.0
2025-01-13,2305.78,Cash Withdrawal,0.0,2305.78,0,Legitimate Transaction,Low,0,4164.65,2025-03-11,-1368.0
2025-01-29,2187.45,POS Purchase,2187.45,0.0,0,Legitimate Transaction,Low,0,2305.78,2025-01-13,384.0
2025-02-06,2199.28,Online Purchase,0.0,2199.28,0,Legitimate Transaction,Low,0,2187.45,2025-01-29,192.0
2025-01-21,2751.94,Transfer,2751.94,0.0,0,Legitimate Transaction,Low,0,2199.28,2025-02-06,-384.0
2025-01-09,4424.57,Cash Withdrawal,4424.57,0.0,0,Legitimate Transaction,Low,0,2751.94,2025-01-21,-288.0
2025-01-14,3745.02,POS Purchase,3745.02,0.0,0,Legitimate Transaction,Low,0,4424.57,2025-01-09,120.0
2025-02-24,3248.42,Online Purchase,0.0,3248.42,0,Legitimate Transaction,Low,0,3745.02,2025-01-14,984.0
2025-01-09,833.55,Cash Withdrawal,0.0,833.55,0,Legitimate Transaction,Low,0,3248.42,2025-02-24,-1104.0
2025-03-13,2010.79,Bill Payment,0.0,2010.79,0,Legitimate Transaction,Low,0,833.55,2025-01-09,1512.0
2025-03-31,703.5,POS Purchase,0.0,703.5,0,Legitimate Transaction,Low,0,2010.79,2025-03-13,432.0
2025-01-06,1805.49,POS Purchase,0.0,1805.49,0,Legitimate Transaction,Low,0,703.5,2025-03-31,-2016.0
2025-01-04,977.3,Transfer,0.0,977.3,0,Legitimate Transaction,Low,1,1805.49,2025-01-06,-48.0
2025-03-07,3923.67,POS Purchase,0.0,3923.67,0,Legitimate Transaction,Low,0,977.3,2025-01-04,1488.0
2025-01-06,262.0,Cash Withdrawal,262.0,0.0,0,Legitimate Transaction,Low,0,3923.67,2025-03-07,-1440.0
2025-03-01,208.73,Bill Payment,208.73,0.0,0,Legitimate Transaction,Low,1,262.0,2025-01-06,1296.0
2025-01-03,4794.12,Transfer,0.0,4794.12,0,Legitimate Transaction,Low,0,208.73,2025-03-01,-1368.0
2025-02-28,3693.45,POS Purchase,3693.45,0.0,0,Legitimate Transaction,Low,0,4794.12,2025-01-03,1344.0
2025-01-19,3386.94,Transfer,3386.94,0.0,1,Location Mismatch,High,1,3693.45,2025-02-28,-960.0
2025-02-09,2562.14,POS Purchase,2562.14,0.0,0,Legitimate Transaction,Low,1,3386.94,2025-01-19,504.0
2025-01-19,1224.87,Bill Payment,0.0,1224.87,0,Legitimate Transaction,Low,1,2562.14,2025-02-09,-504.0
2025-02-07,3383.62,Transfer,3383.62,0.0,0,Legitimate Transaction,Low,0,1224.87,2025-01-19,456.0
2025-01-08,63.19,Cash Withdrawal,0.0,63.19,0,Legitimate Transaction,Low,0,3383.62,2025-02-07,-720.0
2025-01-22,3035.63,Cash Withdrawal,0.0,3035.63,0,Legitimate Transaction,Low,0,63.19,2025-01-08,336.0
2025-03-31,4636.08,Online Purchase,4636.08,0.0,0,Legitimate Transaction,Low,0,3035.63,2025-01-22,1632.0
2025-02-18,3268.27,Bill Payment,3268.27,0.0,0,Legitimate Transaction,Low,0,4636.08,2025-03-31,-984.0
2025-01-10,4259.71,Bill Payment,0.0,4259.71,0,Legitimate Transaction,Low,0,3268.27,2025-02-18,-936.0
2025-03-31,3898.46,POS Purchase,3898.46,0.0,0,Legitimate Transaction,Low,0,4259.71,2025-01-10,1920.0
2025-01-18,4388.44,Bill Payment,0.0,4388.44,0,Legitimate Transaction,Low,1,3898.46,2025-03-31,-1728.0
2025-03-20,2278.36,Cash Withdrawal,2278.36,0.0,0,Legitimate Transaction,Low,0,4388.44,2025-01-18,1464.0
2025-01-18,4711.49,POS Purchase,0.0,4711.49,0,Legitimate Transaction,Low,1,2278.36,2025-03-20,-1464.0
2025-01-01,792.47,Bill Payment,0.0,792.47,0,Legitimate Transaction,Low,0,4711.49,2025-01-18,-408.0
2025-03-24,2235.84,Online Purchase,2235.84,0.0,0,Legitimate Transaction,Low,0,792.47,2025-01-01,1968.0
2025-02-12,3763.31,Transfer,3763.31,0.0,0,Legitimate Transaction,Low,0,2235.84,2025-03-24,-960.0
2025-01-27,2672.48,Online Purchase,2672.48,0.0,0,Legitimate Transaction,Low,0,3763.31,2025-02-12,-384.0
2025-03-10,435.72,Online Purchase,435.72,0.0,0,Legitimate Transaction,Low,0,2672.48,2025-01-27,1008.0
2025-01-01,2880.28,Transfer,0.0,2880.28,0,Legitimate Transaction,Low,0,435.72,2025-03-10,-1632.0
2025-02-05,211.76,Online Purchase,0.0,211.76,0,Legitimate Transaction,Low,0,2880.28,2025-01-01,840.0
2025-01-29,2980.57,POS Purchase,2980.57,0.0,0,Legitimate Transaction,Low,0,211.76,2025-02-05,-168.0
2025-01-30,2756.86,Transfer,2756.86,0.0,0,Legitimate Transaction,Low,0,2980.57,2025-01-29,24.0
2025-01-26,3190.21,Online Purchase,3190.21,0.0,0,Legitimate Transaction,Low,1,2756.86,2025-01-30,-96.0
2025-03-23,4956.15,Cash Withdrawal,0.0,4956.15,0,Legitimate Transaction,Low,1,3190.21,2025-01-26,1344.0
2025-03-23,4138.87,Transfer,0.0,4138.87,0,Legitimate Transaction,Low,1,4956.15,2025-03-23,0.0
2025-01-11,2550.13,Online Purchase,0.0,2550.13,0,Legitimate Transaction,Low,1,4138.87,2025-03-23,-1704.0
2025-02-05,4691.18,POS Purchase,0.0,4691.18,0,Legitimate Transaction,Low,0,2550.13,2025-01-11,600.0
2025-01-02,2123.57,POS Purchase,2123.57,0.0,0,Legitimate Transaction,Low,0,4691.18,2025-02-05,-816.0
2025-02-20,1074.85,POS Purchase,0.0,1074.85,0,Legitimate Transaction,Low,0,2123.57,2025-01-02,1176.0
2025-01-01,1057.53,POS Purchase,0.0,1057.53,0,Legitimate Transaction,Low,0,1074.85,2025-02-20,-1200.0
2025-01-22,959.83,Cash Withdrawal,959.83,0.0,0,Legitimate Transaction,Low,0,1057.53,2025-01-01,504.0
2025-03-25,2603.95,POS Purchase,0.0,2603.95,0,Legitimate Transaction,Low,0,959.83,2025-01-22,1488.0
2025-03-05,3119.0,Cash Withdrawal,0.0,3119.0,0,Legitimate Transaction,Low,0,2603.95,2025-03-25,-480.0
2025-02-18,1289.61,Cash Withdrawal,1289.61,0.0,0,Legitimate Transaction,Low,0,3119.0,2025-03-05,-360.0
2025-01-10,2165.21,Cash Withdrawal,2165.21,0.0,0,Legitimate Transaction,Low,0,1289.61,2025-02-18,-936.0
2025-01-25,223.12,Cash Withdrawal,223.12,0.0,0,Legitimate Transaction,Low,1,2165.21,2025-01-10,360.0
2025-02-08,1834.51,Cash Withdrawal,1834.51,0.0,0,Legitimate Transaction,Low,1,223.12,2025-01-25,336.0
2025-01-02,767.3,POS Purchase,767.3,0.0,0,Legitimate Transaction,Low,0,1834.51,2025-02-08,-888.0
2025-03-13,706.81,Online Purchase,0.0,706.81,0,Legitimate Transaction,Low,0,767.3,2025-01-02,1680.0
2025-01-13,2922.42,Bill Payment,0.0,2922.42,0,Legitimate Transaction,Low,0,706.81,2025-03-13,-1416.0
2025-03-14,3720.54,Online Purchase,3720.54,0.0,0,Legitimate Transaction,Low,0,2922.42,2025-01-13,1440.0
2025-02-14,4952.46,Online Purchase,0.0,4952.46,0,Legitimate Transaction,Low,0,3720.54,2025-03-14,-672.0
2025-02-25,2572.94,Cash Withdrawal,0.0,2572.94,0,Legitimate Transaction,Low,0,4952.46,2025-02-14,264.0
2025-03-21,4027.95,POS Purchase,0.0,4027.95,0,Legitimate Transaction,Low,0,2572.94,2025-02-25,576.0
2025-02-23,1963.53,Transfer,1963.53,0.0,0,Legitimate Transaction,Low,1,4027.95,2025-03-21,-624.0
2025-01-30,4286.18,Bill Payment,4286.18,0.0,0,Legitimate Transaction,Low,0,1963.53,2025-02-23,-576.0
2025-01-11,765.75,POS Purchase,765.75,0.0,0,Legitimate Transaction,Low,1,4286.18,2025-01-30,-456.0
2025-01-22,2135.84,Cash Withdrawal,2135.84,0.0,0,Legitimate Transaction,Low,0,765.75,2025-01-11,264.0
2025-03-13,2843.36,POS Purchase,2843.36,0.0,0,Legitimate Transaction,Low,0,2135.84,2025-01-22,1200.0
2025-01-07,338.26,Transfer,338.26,0.0,0,Legitimate Transaction,Low,0,2843.36,2025-03-13,-1560.0
2025-03-15,2018.12,Cash Withdrawal,0.0,2018.12,0,Legitimate Transaction,Low,1,338.26,2025-01-07,1608.0
2025-03-21,1557.6,Cash Withdrawal,0.0,1557.6,0,Legitimate Transaction,Low,0,2018.12,2025-03-15,144.0
2025-03-02,3138.03,Online Purchase,3138.03,0.0,0,Legitimate Transaction,Low,1,1557.6,2025-03-21,-456.0
2025-02-06,2895.92,Bill Payment,2895.92,0.0,1,Card Cloning,High,0,3138.03,2025-03-02,-576.0
2025-03-17,1051.67,Online Purchase,1051.67,0.0,0,Legitimate Transaction,Low,0,2895.92,2025-02-06,936.0
2025-02-11,775.86,Online Purchase,0.0,775.86,0,Legitimate Transaction,Low,0,1051.67,2025-03-17,-816.0
2025-03-01,1071.25,Bill Payment,0.0,1071.25,0,Legitimate Transaction,Low,1,775.86,2025-02-11,432.0
2025-02-13,970.62,Online Purchase,970.62,0.0,0,Legitimate Transaction,Low,0,1071.25,2025-03-01,-384.0
2025-03-26,887.8,Bill Payment,0.0,887.8,0,Legitimate Transaction,Low,0,970.62,2025-02-13,984.0
2025-02-06,2722.37,Transfer,2722.37,0.0,0,Legitimate Transaction,Low,0,887.8,2025-03-26,-1152.0
2025-01-05,4513.07,Transfer,0.0,4513.07,0,Legitimate Transaction,Low,1,2722.37,2025-02-06,-768.0
2025-02-05,3992.88,Transfer,0.0,3992.88,0,Legitimate Transaction,Low,0,4513.07,2025-01-05,744.0
2025-03-04,2257.77,Online Purchase,0.0,2257.77,0,Legitimate Transaction,Low,0,3992.88,2025-02-05,648.0
2025-02-23,1543.92,Cash Withdrawal,0.0,1543.92,0,Legitimate Transaction,Low,1,2257.77,2025-03-04,-216.0
2025-02-27,871.03,Transfer,871.03,0.0,0,Legitimate Transaction,Low,0,1543.92,2025-02-23,96.0
2025-01-23,2883.17,POS Purchase,2883.17,0.0,0,Legitimate Transaction,Low,0,871.03,2025-02-27,-840.0
2025-02-28,3569.25,Bill Payment,3569.25,0.0,0,Legitimate Transaction,Low,0,2883.17,2025-01-23,864.0
2025-03-25,963.47,Transfer,963.47,0.0,0,Legitimate Transaction,Low,0,3569.25,2025-02-28,600.0
2025-03-29,729.52,POS Purchase,0.0,729.52,0,Legitimate Transaction,Low,1,963.47,2025-03-25,96.0
2025-02-02,61.57,Cash Withdrawal,0.0,61.57,0,Legitimate Transaction,Low,1,729.52,2025-03-29,-1320.0
2025-02-05,4870.93,Transfer,4870.93,0.0,0,Legitimate Transaction,Low,0,61.57,2025-02-02,72.0
2025-03-08,974.79,Bill Payment,0.0,974.79,0,Legitimate Transaction,Low,1,4870.93,2025-02-05,744.0
2025-01-25,512.96,Bill Payment,0.0,512.96,0,Legitimate Transaction,Low,1,974.79,2025-03-08,-1008.0
2025-02-12,4766.28,Online Purchase,0.0,4766.28,0,Legitimate Transaction,Low,0,512.96,2025-01-25,432.0
2025-03-21,3818.92,POS Purchase,0.0,3818.92,0,Legitimate Transaction,Low,0,4766.28,2025-02-12,888.0
2025-03-10,4300.18,Online Purchase,0.0,4300.18,0,Legitimate Transaction,Low,0,3818.92,2025-03-21,-264.0
2025-01-05,3125.76,Online Purchase,0.0,3125.76,0,Legitimate Transaction,Low,1,4300.18,2025-03-10,-1536.0
2025-02-17,4552.39,Bill Payment,0.0,4552.39,0,Legitimate Transaction,Low,0,3125.76,2025-01-05,1032.0
2025-01-12,4752.09,Transfer,4752.09,0.0,0,Legitimate Transaction,Low,1,4552.39,2025-02-17,-864.0
2025-01-27,501.43,POS Purchase,501.43,0.0,0,Legitimate Transaction,Low,0,4752.09,2025-01-12,360.0
2025-03-13,3177.03,Online Purchase,3177.03,0.0,0,Legitimate Transaction,Low,0,501.43,2025-01-27,1080.0
2025-01-27,198.06,Transfer,198.06,0.0,0,Legitimate Transaction,Low,0,3177.03,2025-03-13,-1080.0
2025-01-19,218.27,Cash Withdrawal,218.27,0.0,0,Legitimate Transaction,Low,1,198.06,2025-01-27,-192.0
2025-01-08,619.34,Cash Withdrawal,619.34,0.0,0,Legitimate Transaction,Low,0,218.27,2025-01-19,-264.0
2025-03-25,951.78,Cash Withdrawal,0.0,951.78,1,Multiple Transactions,High,0,619.34,2025-01-08,1824.0
2025-01-15,3159.59,Bill Payment,3159.59,0.0,0,Legitimate Transaction,Low,0,951.78,2025-03-25,-1656.0
2025-02-28,4185.31,Cash Withdrawal,4185.31,0.0,0,Legitimate Transaction,Low,0,3159.59,2025-01-15,1056.0
2025-01-02,1400.46,Transfer,0.0,1400.46,0,Legitimate Transaction,Low,0,4185.31,2025-02-28,-1368.0
2025-03-17,4015.08,Bill Payment,4015.08,0.0,0,Legitimate Transaction,Low,0,1400.46,2025-01-02,1776.0
2025-01-31,4585.41,Transfer,0.0,4585.41,0,Legitimate Transaction,Low,0,4015.08,2025-03-17,-1080.0
2025-02-02,2146.41,Bill Payment,0.0,2146.41,0,Legitimate Transaction,Low,1,4585.41,2025-01-31,48.0
2025-01-03,3892.3,Cash Withdrawal,0.0,3892.3,1,Unusual Spending,High,0,2146.41,2025-02-02,-720.0
2025-01-20,430.55,Bill Payment,0.0,430.55,0,Legitimate Transaction,Low,0,3892.3,2025-01-03,408.0
2025-02-03,2465.01,Transfer,0.0,2465.01,0,Legitimate Transaction,Low,0,430.55,2025-01-20,336.0
2025-01-01,3086.4,Cash Withdrawal,3086.4,0.0,0,Legitimate Transaction,Low,0,2465.01,2025-02-03,-792.0
2025-02-18,2071.65,Online Purchase,2071.65,0.0,0,Legitimate Transaction,Low,0,3086.4,2025-01-01,1152.0
2025-02-24,3726.53,Online Purchase,3726.53,0.0,0,Legitimate Transaction,Low,0,2071.65,2025-02-18,144.0
2025-03-06,2128.95,POS Purchase,0.0,2128.95,0,Legitimate Transaction,Low,0,3726.53,2025-02-24,240.0
2025-01-27,4892.34,Cash Withdrawal,0.0,4892.34,0,Legitimate Transaction,Low,0,2128.95,2025-03-06,-912.0
2025-01-26,3475.02,Bill Payment,0.0,3475.02,0,Legitimate Transaction,Low,1,4892.34,2025-01-27,-24.0
2025-01-18,242.43,Bill Payment,0.0,242.43,0,Legitimate Transaction,Low,1,3475.02,2025-01-26,-192.0
2025-02-13,1836.31,Online Purchase,0.0,1836.31,0,Legitimate Transaction,Low,0,242.43,2025-01-18,624.0
2025-02-25,331.95,Bill Payment,331.95,0.0,0,Legitimate Transaction,Low,0,1836.31,2025-02-13,288.0
2025-01-11,1310.96,POS Purchase,0.0,1310.96,0,Legitimate Transaction,Low,1,331.95,2025-02-25,-1080.0
2025-01-14,3833.58,POS Purchase,0.0,3833.58,0,Legitimate Transaction,Low,0,1310.96,2025-01-11,72.0
2025-03-22,686.72,Online Purchase,686.72,0.0,1,Unusual Spending,Low,1,3833.58,2025-01-14,1608.0
2025-02-08,2575.18,Cash Withdrawal,2575.18,0.0,0,Legitimate Transaction,Low,1,686.72,2025-03-22,-1008.0
2025-03-13,2619.84,Bill Payment,0.0,2619.84,0,Legitimate Transaction,Low,0,2575.18,2025-02-08,792.0
2025-01-31,95.96,Cash Withdrawal,95.96,0.0,0,Legitimate Transaction,Low,0,2619.84,2025-03-13,-984.0
2025-01-17,4271.21,Transfer,4271.21,0.0,0,Legitimate Transaction,Low,0,95.96,2025-01-31,-336.0
2025-03-29,1279.64,Transfer,0.0,1279.64,0,Legitimate Transaction,Low,1,4271.21,2025-01-17,1704.0
2025-03-12,723.18,POS Purchase,0.0,723.18,0,Legitimate Transaction,Low,0,1279.64,2025-03-29,-408.0
2025-03-12,869.64,Bill Payment,869.64,0.0,0,Legitimate Transaction,Low,0,723.18,2025-03-12,0.0
2025-03-01,3904.83,POS Purchase,3904.83,0.0,0,Legitimate Transaction,Low,1,869.64,2025-03-12,-264.0
2025-02-16,4451.45,POS Purchase,4451.45,0.0,0,Legitimate Transaction,Low,1,3904.83,2025-03-01,-312.0
2025-03-21,1702.05,Transfer,0.0,1702.05,0,Legitimate Transaction,Low,0,4451.45,2025-02-16,792.0
2025-03-15,4847.07,Cash Withdrawal,0.0,4847.07,0,Legitimate Transaction,Low,1,1702.05,2025-03-21,-144.0
2025-02-21,4159.1,Online Purchase,4159.1,0.0,0,Legitimate Transaction,Low,0,4847.07,2025-03-15,-528.0
2025-02-08,209.23,Cash Withdrawal,209.23,0.0,0,Legitimate Transaction,Low,1,4159.1,2025-02-21,-312.0
2025-01-11,4072.03,Transfer,4072.03,0.0,0,Legitimate Transaction,Low,1,209.23,2025-02-08,-672.0
2025-01-29,1577.93,Bill Payment,0.0,1577.93,0,Legitimate Transaction,Low,0,4072.03,2025-01-11,432.0
2025-02-03,1827.79,Cash Withdrawal,0.0,1827.79,0,Legitimate Transaction,Low,0,1577.93,2025-01-29,120.0
2025-03-08,4691.92,Online Purchase,4691.92,0.0,0,Legitimate Transaction,Low,1,1827.79,2025-02-03,792.0
2025-02-17,2581.57,Bill Payment,2581.57,0.0,0,Legitimate Transaction,Low,0,4691.92,2025-03-08,-456.0
2025-02-21,851.61,Bill Payment,0.0,851.61,0,Legitimate Transaction,Low,0,2581.57,2025-02-17,96.0
2025-02-05,3574.88,Online Purchase,0.0,3574.88,0,Legitimate Transaction,Low,0,851.61,2025-02-21,-384.0
2025-03-29,3752.66,Online Purchase,3752.66,0.0,0,Legitimate Transaction,Low,1,3574.88,2025-02-05,1248.0
2025-01-16,1489.36,Cash Withdrawal,0.0,1489.36,1,Card Cloning,Low,0,3752.66,2025-03-29,-1728.0
2025-01-30,35.46,Transfer,0.0,35.46,0,Legitimate Transaction,Low,0,1489.36,2025-01-16,336.0
2025-03-09,2086.99,Cash Withdrawal,0.0,2086.99,0,Legitimate Transaction,Low,1,35.46,2025-01-30,912.0
2025-02-26,2081.2,Cash Withdrawal,2081.2,0.0,0,Legitimate Transaction,Low,0,2086.99,2025-03-09,-264.0
2025-01-15,1333.02,POS Purchase,1333.02,0.0,0,Legitimate Transaction,Low,0,2081.2,2025-02-26,-1008.0
2025-02-20,3445.22,Bill Payment,3445.22,0.0,0,Legitimate Transaction,Low,0,1333.02,2025-01-15,864.0
2025-03-16,3462.71,Online Purchase,3462.71,0.0,0,Legitimate Transaction,Low,1,3445.22,2025-02-20,576.0
2025-01-27,1427.91,Online Purchase,0.0,1427.91,0,Legitimate Transaction,Low,0,3462.71,2025-03-16,-1152.0
2025-01-03,346.62,Cash Withdrawal,346.62,0.0,0,Legitimate Transaction,Low,0,1427.91,2025-01-27,-576.0
2025-01-14,4865.62,POS Purchase,0.0,4865.62,0,Legitimate Transaction,Low,0,346.62,2025-01-03,264.0
2025-02-03,1157.25,Bill Payment,0.0,1157.25,0,Legitimate Transaction,Low,0,4865.62,2025-01-14,480.0
2025-02-17,2399.79,Cash Withdrawal,2399.79,0.0,0,Legitimate Transaction,Low,0,1157.25,2025-02-03,336.0
2025-01-30,4655.11,POS Purchase,0.0,4655.11,0,Legitimate Transaction,Low,0,2399.79,2025-02-17,-432.0
2025-02-16,3252.44,POS Purchase,0.0,3252.44,0,Legitimate Transaction,Low,1,4655.11,2025-01-30,408.0
2025-03-31,3781.09,Cash Withdrawal,0.0,3781.09,0,Legitimate Transaction,Low,0,3252.44,2025-02-16,1032.0
2025-03-28,4446.36,Transfer,4446.36,0.0,0,Legitimate Transaction,Low,0,3781.09,2025-03-31,-72.0
2025-02-21,1650.5,POS Purchase,0.0,1650.5,0,Legitimate Transaction,Low,0,4446.36,2025-03-28,-840.0
2025-03-28,1342.85,Bill Payment,1342.85,0.0,0,Legitimate Transaction,Low,0,1650.5,2025-02-21,840.0
2025-02-12,4593.78,POS Purchase,4593.78,0.0,1,Location Mismatch,High,0,1342.85,2025-03-28,-1056.0
2025-02-26,2794.13,Cash Withdrawal,0.0,2794.13,0,Legitimate Transaction,Low,0,4593.78,2025-02-12,336.0
2025-02-12,386.9,Bill Payment,386.9,0.0,0,Legitimate Transaction,Low,0,2794.13,2025-02-26,-336.0
2025-01-31,3322.7,Bill Payment,0.0,3322.7,0,Legitimate Transaction,Low,0,386.9,2025-02-12,-288.0
2025-02-17,4117.85,POS Purchase,4117.85,0.0,0,Legitimate Transaction,Low,0,3322.7,2025-01-31,408.0
2025-03-11,1051.85,POS Purchase,0.0,1051.85,0,Legitimate Transaction,Low,0,4117.85,2025-02-17,528.0
2025-01-10,3208.69,Transfer,0.0,3208.69,0,Legitimate Transaction,Low,0,1051.85,2025-03-11,-1440.0
